Species	RSD	ANI	Reads	Sample
Streptomyces seoulensis	3.162277660168379	76.796	1	CRF2D92
Streptomyces shenzhenensis	3.162277660168379	84.663	1	CRF2D92
Streptomyces showdoensis	3.162277660168379	74.468	1	CRF2D92
Streptomyces silvensis	3.162277660168379	86.486	1	CRF2D92
Streptomyces somaliensis	3.162277660168379	70.863	1	CRF2D92
Streptomyces sparsogenes	3.162277660168379	74.026	1	CRF2D92
Streptomyces specialis	2.249828525701843	76.72366666666667	3	CRF2D92
Streptomyces spectabilis	2.1081851067789192	83.7835	2	CRF2D92
Streptomyces speibonae	3.162277660168379	74.648	1	CRF2D92
Streptomyces spinoverrucosus	3.162277660168379	94	1	CRF2D92
Streptomyces stelliscabiei	3.162277660168379	78.182	1	CRF2D92
Streptomyces subrutilus	1.6101529717988265	81.555	3	CRF2D92
Streptomyces sulphureus	2.1081851067789192	85.1525	2	CRF2D92
Streptomyces sviceus	1.7480147469502523	83.6125	4	CRF2D92
Streptomyces tateyamensis	2.1081851067789192	74.887	2	CRF2D92
Streptomyces thermoautotrophicus	1.1486707293408518	77.413375	8	CRF2D92
Streptomyces thermocarboxydus	2.249828525701843	85.42583333333333	6	CRF2D92
Streptomyces thermolilacinus	3.162277660168379	83.784	1	CRF2D92
Streptomyces tirandamycinicus	3.162277660168379	86.047	1	CRF2D92
Streptomyces torulosus	3.162277660168379	66.31	1	CRF2D92
Streptomyces tricolor	3.162277660168379	78.182	1	CRF2D92
Streptomyces tsukubensis	3.162277660168379	71.4205	4	CRF2D92
Streptomyces uncialis	3.162277660168379	80.851	1	CRF2D92
Streptomyces venezuelae	2.1081851067789192	84.0655	2	CRF2D92
Streptomyces vietnamensis	2.6979458046124374	75.78999999999999	7	CRF2D92
Streptomyces violaceorubidus	3.162277660168379	83.028	1	CRF2D92
Streptomyces violaceus	3.162277660168379	72.029	2	CRF2D92
Streptomyces violaceusniger	3.162277660168379	67.016	1	CRF2D92
Streptomyces violens	3.162277660168379	85.484	1	CRF2D92
Streptomyces viridosporus	2.1081851067789192	83.2415	2	CRF2D92
Streptomyces vitaminophilus	1.2909944487358054	78.09100000000001	4	CRF2D92
Streptomyces wadayamensis	1.2909944487358054	91.29	4	CRF2D92
Streptomyces wedmorensis	3.162277660168379	74.24	4	CRF2D92
Streptomyces wuyuanensis	3.162277660168379	74.64699999999999	2	CRF2D92
Streptomyces xanthocidicus	2.1081851067789192	78.626	2	CRF2D92
Streptomyces xanthophaeus	2.249828525701843	80.09166666666667	3	CRF2D92
Streptomyces xiamenensis	3.162277660168379	85.841	1	CRF2D92
Streptomyces xiaopingdaonensis	3.162277660168379	83.333	1	CRF2D92
Streptomyces xinghaiensis	3.162277660168379	79.808	1	CRF2D92
Streptomyces yanglinensis	1.7480147469502523	72.9135	4	CRF2D92
Streptomyces yangpuensis	3.162277660168379	77.049	1	CRF2D92
Streptomyces yeochonensis	2.1081851067789192	74.598	2	CRF2D92
Streptomyces yerevanensis	3.162277660168379	79.63	1	CRF2D92
Streptomyces yokosukanensis	3.162277660168379	70.186	1	CRF2D92
Streptomyces zhaozhouensis	3.162277660168379	76.623	1	CRF2D92
Streptomyces zinciresistens	1.4142135623730951	79.762199999999993	5	CRF2D92
Tatumella citrea	0.550045338574961	86.26964942528735	174	CRF2D92
Tatumella morbirosei	0.6518445774212713	89.84122222222223	162	CRF2D92
Tatumella ptyseos	0.14173990660480018	97.2976431013264	7313	CRF2D92
Tatumella saanichensis	0.18348779661618378	90.71904694485842	2684	CRF2D92
Tetrapisispora blattae	0.5041312211862634	76.14676086956521	46	CRF2D92
Tetrapisispora fleetii	0.7702007157586646	77.48486206896551	29	CRF2D92
Tetrapisispora iriomotensis	0.8926687311226547	79.14448484848485	33	CRF2D92
Tetrapisispora namnaonensis	0.7071067811865476	76.98255	40	CRF2D92
Tetrapisispora phaffii	1.0274023338281628	81.85985	20	CRF2D92
Thalassolituus oleivorans	0.5430695666153771	75.29175	36	CRF2D92
Thielaviopsis ethacetica	0.15255187496103034	97.45558608058609	273	CRF2D92
Thielaviopsis euricoi	1.2297746456210366	79.39166666666667	12	CRF2D92
Thielaviopsis musarum	0.838419850555191	79.59042857142857	14	CRF2D92
Thielaviopsis punctulata	2.582525032691851	92.45832075471698	53	CRF2D92
Torulaspora delbrueckii	0.13778665999210624	94.97640470950704	9088	CRF2D92
Torulaspora franciscae	2.002977406983751	88.7228088235294	68	CRF2D92
Torulaspora maleeae	2.001271419205478	91.2390806451613	124	CRF2D92
Torulaspora microellipsoides	1.8438195146350653	97.94459369951535	1238	CRF2D92
Torulaspora pretoriensis	2.7814102949691244	93.91670043103449	464	CRF2D92
Vibrio aerogenes	3.162277660168379	77.586	1	CRF2D92
Vibrio aestivus	3.162277660168379	65.702	1	CRF2D92
Vibrio agarivorans	3.162277660168379	80	1	CRF2D92
Vibrio alfacsensis	2.249828525701843	71.83633333333333	3	CRF2D92
Vibrio algivorus	1.6101529717988265	79.20433333333334	3	CRF2D92
Vibrio anguillarum	2.1081851067789192	86.093	2	CRF2D92
Vibrio antiquarius	1.6101529717988265	70.07733333333333	3	CRF2D92
Vibrio atlanticus	3.162277660168379	78.7045	2	CRF2D92
Vibrio bivalvicida	3.162277660168379	73.295	1	CRF2D92
Vibrio brasiliensis	3.162277660168379	81.395	1	CRF2D92
Vibrio breoganii	2.1081851067789192	70.157	2	CRF2D92
Vibrio campbellii	1.6101529717988265	75.64433333333334	3	CRF2D92
Vibrio caribbeanicus	2.1081851067789192	79.0645	2	CRF2D92
Vibrio casei	2.1081851067789192	80.2355	2	CRF2D92
Vibrio celticus	2.1081851067789192	72.423	2	CRF2D92
Vibrio chagasii	2.1081851067789192	83.9285	2	CRF2D92
Vibrio cholerae	3.162277660168379	65.919	1	CRF2D92
Vibrio cidicii	2.1081851067789192	79.345	2	CRF2D92
Vibrio cincinnatiensis	2.1081851067789192	72.186	2	CRF2D92
Vibrio comitans	3.162277660168379	82.051	1	CRF2D92
Vibrio cyclitrophicus	3.162277660168379	84.444	1	CRF2D92
Vibrio diabolicus	2.1081851067789192	71.987	2	CRF2D92
Vibrio diazotrophicus	1.7480147469502523	73.0675	4	CRF2D92
Vibrio europaeus	3.162277660168379	78.777	1	CRF2D92
Vibrio ezurae	3.162277660168379	74.561	1	CRF2D92
Vibrio fluvialis	3.162277660168379	67.67750000000001	4	CRF2D92
Vibrio fortis	2.1081851067789192	83.3805	2	CRF2D92
Vibrio fujianensis	1.0540925533894598	76.0522	5	CRF2D92
Vibrio furnissii	3.162277660168379	80.645	1	CRF2D92
Vibrio galatheae	1.7480147469502523	73.3745	4	CRF2D92
Vibrio gangliei	1.536590742882148	77.694	8	CRF2D92
Vibrio gigantis	1.6101529717988265	78.664	3	CRF2D92
Vibrio halioticoli	3.1622776601683795	67.186	3	CRF2D92
Vibrio hangzhouensis	3.162277660168379	78	1	CRF2D92
Vibrio harveyi	3.162277660168379	85.366	1	CRF2D92
Vibrio hepatarius	2.1081851067789192	69.9085	2	CRF2D92
Vibrio hyugaensis	3.162277660168379	84.211	1	CRF2D92
Vibrio ichthyoenteri	1.5133570078162575	75.31714285714285	7	CRF2D92
Vibrio inhibens	3.162277660168379	73.34649999999999	2	CRF2D92
Vibrio inusitatus	3.162277660168379	79.245	1	CRF2D92
Vibrio ishigakensis	3.162277660168379	68.459	1	CRF2D92
Vibrio jasicida	1.6101529717988265	70.40833333333333	3	CRF2D92
Vibrio kanaloae	1.6101529717988265	77.71866666666666	3	CRF2D92
Vibrio lentus	3.162277660168379	68.31	1	CRF2D92
Vibrio litoralis	1.6101529717988265	75.82166666666667	3	CRF2D92
Vibrio mangrovi	1.6101529717988265	77.05433333333333	3	CRF2D92
Vibrio marisflavi	2.1081851067789192	74.3215	2	CRF2D92
Vibrio maritiums	3.162277660168379	85	1	CRF2D92
Vibrio mediterranei	2.1081851067789192	78.644	2	CRF2D92
Vibrio metoecus	2.1081851067789192	73.7915	2	CRF2D92
Vibrio metschnikovii	2.1081851067789192	80.188	2	CRF2D92
Vibrio mexicanus	3.162277660168379	76.923	1	CRF2D92
Vibrio mimicus	0.8606629658238704	77.50733333333334	6	CRF2D92
Vibrio mytili	2.9020838598812126	85.30776923076922	13	CRF2D92
Vibrio natriegens	3.162277660168379	69.912	1	CRF2D92
Vibrio navarrensis	3.162277660168379	70.347	1	CRF2D92
Vibrio neocaledonicus	3.162277660168379	82.857	1	CRF2D92
Vibrio neptunius	2.1081851067789192	80.08	2	CRF2D92
Vibrio nereis	3.162277660168379	80.392	1	CRF2D92
Vibrio nigripulchritudo	3.162277660168379	80.4	1	CRF2D92
Vibrio ordalii	3.162277660168379	78.641	1	CRF2D92
Vibrio ostreicida	3.162277660168379	74.8145	2	CRF2D92
Vibrio pacinii	2.249828525701843	74.45266666666666	3	CRF2D92
Vibrio panuliri	3.162277660168379	68.889	1	CRF2D92
Vibrio parahaemolyticus	2.1081851067789192	78.4025	2	CRF2D92
Vibrio pectenicida	2.1081851067789192	77.519	2	CRF2D92
Vibrio penaeicida	2.1081851067789192	77.04849999999999	2	CRF2D92
Vibrio ponticus	3.162277660168379	66.50200000000001	2	CRF2D92
Vibrio quintilis	1.699673171197595	76.232	5	CRF2D92
Vibrio rhizosphaerae	1.2909944487358054	78.4605	4	CRF2D92
Vibrio rhodolitus	1.6101529717988265	80.32033333333334	3	CRF2D92
Vibrio ruber	2.551579931517683	71.6569090909091	11	CRF2D92
Vibrio rumoiensis	3.162277660168379	66.957	1	CRF2D92
Vibrio salilacus	2.249828525701843	74.468	3	CRF2D92
Vibrio spartinae	2.1081851067789192	81.4395	2	CRF2D92
Vibrio splendidus	3.162277660168379	67.698	1	CRF2D92
Vibrio superstes	1.9436506316151	73.8952	5	CRF2D92
Vibrio tapetis subsp. tapetis	1.7480147469502523	74.724	4	CRF2D92
Vibrio thalassae	3.162277660168379	95.93549999999999	2	CRF2D92
Vibrio toranzoniae	3.162277660168379	67.045	1	CRF2D92
Vibrio tritonius	1.536590742882148	74.981625	8	CRF2D92
Vibrio tubiashii	3.162277660168379	72.105	1	CRF2D92
Vibrio variabilis	3.162277660168379	79.239	1	CRF2D92
Vibrio vulnificus	3.162277660168379	84.615	1	CRF2D92
Vibrio xiamenensis	1.1761037176408067	73.69942857142857	7	CRF2D92
Vibrio xuii	3.162277660168379	84.615	1	CRF2D92
Weeksella massiliensis	0.2641960053804537	77.32445945945946	74	CRF2D92
Weeksella virosa	0.5354488194221646	74.84178787878788	33	CRF2D92
Weissella bombi	1.1918549888546461	79.06554545454546	132	CRF2D92
Weissella ceti	0.4776762535175924	76.21680357142857	56	CRF2D92
Weissella cibaria	0.5831150295345947	78.89071276595745	94	CRF2D92
Weissella confusa	0.658350332800013	78.35461818181818	110	CRF2D92
Weissella halotolerans	1.01512869557584	81.55033333333333	21	CRF2D92
Weissella hellenica	0.8966703326783901	81.99358823529411	136	CRF2D92
Weissella jogaejeotgali	0.9623975934551304	88.23596648044693	179	CRF2D92
Weissella kandleri	0.8394598995134923	75.36087234042553	47	CRF2D92
Weissella koreensis	1.220524505318332	84.67892660550459	109	CRF2D92
Weissella minor	0.6024975298646846	77.47795890410958	73	CRF2D92
Weissella oryzae	0.7430457097203622	74.23931782945736	129	CRF2D92
Weissella paramesenteroides	0.46282189865990736	86.10833678756477	193	CRF2D92
Weissella soli	1.1570202146356618	78.11846610169492	118	CRF2D92
Weissella thailandensis	0.9361578469402122	81.72029347826087	92	CRF2D92
Weissella viridescens	0.5270462766947299	77.93965	40	CRF2D92
Xanthomonas albilineans	3.162277660168379	76.792	1	CRF2D92
Xanthomonas alfalfae subsp. alfalfae	2.6293687924887186	76.33383333333333	6	CRF2D92
Xanthomonas arboricola	2.500780315266362	70.24061290322581	31	CRF2D92
Xanthomonas axonopodis	2.656229575084871	67.3819	20	CRF2D92
Xanthomonas bromi	2.1081851067789192	79.69800000000001	2	CRF2D92
Xanthomonas campestris	1.6101529717988265	76.3455	6	CRF2D92
Xanthomonas cannabis	1.6101529717988265	82.87333333333333	6	CRF2D92
Xanthomonas cassavae	0.7905694150420948	81.10075	8	CRF2D92
Xanthomonas citri subsp. citri	2.238601766389173	68.45142857142856	7	CRF2D92
Xanthomonas codiaei	1.0540925533894598	82.0908	5	CRF2D92
Xanthomonas cucurbitae	1.7880936529065323	72.41	7	CRF2D92
Xanthomonas cynarae	2.1081851067789192	70.46000000000001	2	CRF2D92
Xanthomonas dyei	2.8964146146549616	81.89519230769231	26	CRF2D92
Xanthomonas euvesicatoria	1.6101529717988265	74.68766666666666	3	CRF2D92
Xanthomonas floridensis	1.9436506316151	81.445	5	CRF2D92
Xanthomonas fragariae	3.162277660168379	76.224	1	CRF2D92
Xanthomonas gardneri	1.9107050140703696	74.29957142857143	7	CRF2D92
Xanthomonas hortorum	1.9107050140703696	82.46357142857143	7	CRF2D92
Xanthomonas hyacinthi	0.6127066370037709	79.66709523809524	21	CRF2D92
Xanthomonas maliensis	0.6900655593423543	79.13271428571429	7	CRF2D92
Xanthomonas massiliensis	2.325530751992682	76.01562777777778	180	CRF2D92
Xanthomonas melonis	1.6101529717988265	75.524	3	CRF2D92
Xanthomonas nasturtii	1.4142135623730951	74.9596	5	CRF2D92
Xanthomonas oryzae	2.249828525701843	80.26233333333333	3	CRF2D92
Xanthomonas perforans	3.162277660168379	87.762	1	CRF2D92
Xanthomonas phaseoli	1.1761037176408067	74.38514285714285	7	CRF2D92
Xanthomonas pisi	3.162277660168379	72.881	1	CRF2D92
Xanthomonas populi	3.162277660168379	79.695	1	CRF2D92
Xanthomonas prunicola	3.162277660168379	81.579	1	CRF2D92
Xanthomonas retroflexus	1.6101529717988265	80.67066666666666	3	CRF2D92
Xanthomonas sacchari	0.5792131234813747	80.50573684210526	19	CRF2D92
Xanthomonas theicola	1.0883809088526044	82.393	11	CRF2D92
Xanthomonas translucens	1.0540925533894598	79.7919	10	CRF2D92
Xanthomonas vasicola	2.5718832270018277	71.896875	16	CRF2D92
Yersinia aldovae	1.4142135623730951	85.2108	5	CRF2D92
Yersinia aleksiciae	0.9628196592573635	73.97376923076924	13	CRF2D92
Yersinia bercovieri	1.7480147469502523	78.40174999999999	4	CRF2D92
Yersinia enterocolitica subsp. enterocolitica	1.222783260682902	78.39766666666667	9	CRF2D92
Yersinia enterocolitica subsp. paleartica	1.1761037176408067	81.13571428571429	7	CRF2D92
Yersinia entomophaga	0.9369711585684086	73.20538888888889	18	CRF2D92
Yersinia frederiksenii	1.6237066870756476	71.09815384615385	13	CRF2D92
Yersinia hibernica	1.227262335243029	78.23873333333333	15	CRF2D92
Yersinia intermedia	1.6457014715109581	85.762375	8	CRF2D92
Yersinia kristensenii	1.405456737852613	73.64833333333334	12	CRF2D92
Yersinia massiliensis	0.816496580927726	76.331	10	CRF2D92
Yersinia mollaretti	1.0883809088526044	74.57472727272727	11	CRF2D92
Yersinia nurmii	1.222783260682902	78.51222222222222	9	CRF2D92
Yersinia pekkanenii	1.1697126706435625	73.55127272727273	11	CRF2D92
Yersinia pestis	2.60315309493416	75.98511111111111	18	CRF2D92
Yersinia pseudotuberculosis	1.9107050140703696	74.23071428571428	7	CRF2D92
Yersinia rohdei	1.8572106893052385	88.21309523809524	21	CRF2D92
Yersinia ruckeri	1.355261854357877	82.03	7	CRF2D92
Yersinia similis	2.1304840771187528	81.99534782608696	23	CRF2D92
Yersinia wautersii	1.1761037176408067	82.71742857142857	7	CRF2D92
Zymomonas mobilis subsp. mobilis	0.8701018204768639	94.6053804347826	276	CRF2D92
Zymomonas mobilis subsp. pomaceae	2.9671219472610053	74.8367584269663	356	CRF2D92
Acetobacter aceti	1.0871374305654393	83.86471020539153	3116	CRF2D140
Acetobacter ascendens	0.3679217138873423	94.62263513524002	128845	CRF2D140
Acetobacter cerevisiae	0.8358613401479738	92.90698514538559	12656	CRF2D140
Acetobacter cibinogensis	1.4556691030101376	86.24575445255475	3425	CRF2D140
Acetobacter fabarum	0.5135141808050464	94.37379371693122	15120	CRF2D140
Acetobacter ghanensis	0.18988510896544414	97.90441833117458	58676	CRF2D140
Acetobacter indonesiensis	1.3076705595142932	91.6949764227117	15481	CRF2D140
Acetobacter lambici	1.2759655333719533	95.84628638203547	20752	CRF2D140
Acetobacter malorum	0.996489225251854	87.41643313953489	3784	CRF2D140
Acetobacter nitrogenifigens	1.4370291188756597	83.90815292553191	752	CRF2D140
Acetobacter okinawensis	0.40189298917238253	92.08636109700356	3938	CRF2D140
Acetobacter orientalis	1.0135415286564344	86.33732985386222	2874	CRF2D140
Acetobacter orleanensis	1.4732556194232642	85.85560263852243	3790	CRF2D140
Acetobacter oryzifermentans	0.4481952771135114	92.62938097261693	75302	CRF2D140
Acetobacter papayae	0.7869067809233719	88.16427958937199	3312	CRF2D140
Acetobacter pasteurianus	0.2966453781461517	96.54345405032772	802182	CRF2D140
Acetobacter peroxydans	0.9883104492748723	84.43417303953338	1543	CRF2D140
Acetobacter persici	0.5871874908321544	90.75808047665687	6126	CRF2D140
Acetobacter pomorum	0.3106173427090673	95.14115079015804	74985	CRF2D140
Acetobacter senegalensis	0.5189542770214125	91.88675809935205	8797	CRF2D140
Acetobacter syzygii	0.8924500653839266	91.93229234122042	3212	CRF2D140
Acetobacter tropicalis	1.3942774048739242	94.96042051119728	12637	CRF2D140
Acholeplasma axanthum	0.525477216122412	77.27544827586208	29	CRF2D140
Acholeplasma brassicae	1.4142135623730951	82.0806	5	CRF2D140
Acholeplasma equifetale	0.7920619015793428	76.80847619047618	21	CRF2D140
Acholeplasma granularum	0.7734924681537618	75.21515384615384	26	CRF2D140
Acholeplasma hippikon	1.0127393670836666	77.01238461538462	26	CRF2D140
Acholeplasma laidlawii	0.6900655593423543	75.98966666666666	21	CRF2D140
Acholeplasma modicum	0.6900655593423543	73.71300000000001	7	CRF2D140
Acholeplasma multilocale	2.1081851067789192	76.5395	2	CRF2D140
Acholeplasma oculi	0.6863753427324667	76.92092	25	CRF2D140
Acholeplasma palmae	0.3995376449881224	75.86847826086957	46	CRF2D140
Acinetobacter albensis	1.4142135623730951	74.0218	5	CRF2D140
Acinetobacter apis	1.4142135623730951	77.1992	5	CRF2D140
Acinetobacter baumannii	1.6912783348334333	76.48404545454545	44	CRF2D140
Acinetobacter baylyi	0.6478835438717	77.97353333333334	15	CRF2D140
Acinetobacter beijerinckii	0.9642122253007899	75.66228571428572	7	CRF2D140
Acinetobacter bereziniae	0.5191911982388868	89.03915384615385	26	CRF2D140
Acinetobacter bohemicus	1.0883809088526044	75.22918181818181	11	CRF2D140
Acinetobacter boissieri	1.7880936529065323	72.26299999999999	7	CRF2D140
Acinetobacter bouvetii	0.7867608881466227	83.67017647058823	17	CRF2D140
Acinetobacter brisouii	1.1653431646335017	72.62616666666668	6	CRF2D140
Acinetobacter calcoaceticus	0.7905694150420948	85.57625	8	CRF2D140
Acinetobacter celticus	0.7657804862272346	79.25475	12	CRF2D140
Acinetobacter colistiniresistens	1.2297746456210366	77.88933333333333	12	CRF2D140
Acinetobacter cumulans	0.838419850555191	81.68085714285714	28	CRF2D140
Acinetobacter defluvii	1.0061539042374907	79.3094	15	CRF2D140
Acinetobacter equi	0.5160420110886789	76.988	11	CRF2D140
Acinetobacter gandensis	0.7491491772643941	87.98821428571429	28	CRF2D140
Acinetobacter gerneri	0.6186901698599826	85.22317021276596	47	CRF2D140
Acinetobacter guillouiae	1.1944085553034887	77.24761111111111	18	CRF2D140
Acinetobacter gyllenbergii	1.0061539042374907	76.66846666666666	15	CRF2D140
Acinetobacter haemolyticus	1.5133570078162575	79.21585714285715	7	CRF2D140
Acinetobacter halotolerans	0.8198497637473576	79.44944444444444	9	CRF2D140
Acinetobacter harbinensis	1.4142135623730951	77.3542	5	CRF2D140
Acinetobacter idrijaensis	0.9460770203292446	75.11516666666667	12	CRF2D140
Acinetobacter indicus	1.7480147469502523	79.60725	4	CRF2D140
Acinetobacter johnsonii	0.816496580927726	83.6189	10	CRF2D140
Acinetobacter junii	0.9728833730787924	77.52755555555555	9	CRF2D140
Acinetobacter kookii	1.6101529717988265	82.085	3	CRF2D140
Acinetobacter kyonggiensis	2.2087263801164285	74.1320625	32	CRF2D140
Acinetobacter lactucae	1.104921028901948	79.30677777777778	9	CRF2D140
Acinetobacter larvae	0.9642122253007899	73.68414285714286	7	CRF2D140
Acinetobacter lwoffii	1.4973129559647622	76.66761538461539	13	CRF2D140
Acinetobacter marinus	1.4296488196754653	79.86044444444444	9	CRF2D140
Acinetobacter nectaris	0.9860132971832694	75.253875	8	CRF2D140
Acinetobacter nosocomialis	1.0540925533894598	83.6396	10	CRF2D140
Acinetobacter oleivorans	0.5603360848350724	93.90637037037037	54	CRF2D140
Acinetobacter parvus	1.6101529717988265	76.87783333333333	6	CRF2D140
Acinetobacter piscicola	1.2909944487358054	83.66075000000001	4	CRF2D140
Acinetobacter pittii	0.9460770203292446	80.7055	12	CRF2D140
Acinetobacter populi	0.15550193480194394	96.98619065656565	1584	CRF2D140
Acinetobacter pragensis	0.6307180135528296	82.57351851851851	27	CRF2D140
Acinetobacter proteolyticus	2.249828525701843	77.58	3	CRF2D140
Acinetobacter qingfengensis	0.5376291747100683	89.95112790697675	86	CRF2D140
Acinetobacter radioresistens	1.405456737852613	78.94483333333334	6	CRF2D140
Acinetobacter rudis	0.8606629658238704	78.33041666666666	12	CRF2D140
Acinetobacter schindleri	0.9642122253007899	74.69285714285714	7	CRF2D140
Acinetobacter seifertii	1.222783260682902	80.65094444444445	18	CRF2D140
Acinetobacter soli	0.9642122253007899	77.16199999999999	14	CRF2D140
