Species	Covered_bases	Breadth	TotalBases	Average_coverage	Average_coverage_on_covered_area	Sample	Genus
Clostridium beijerinckii	601	0.010395276497058188	601	1.0395276497058188e-4	1	CRF3D21	Clostridium
Clostridium diolis	5080	0.08677997603301056	240399	0.041066573736928555	47.32263779527559	CRF3D21	Clostridium
Clostridium intestinale	6144	0.13354785617000223	6144	0.0013354785617000224	1	CRF3D21	Clostridium
Clostridium jeddahense	916	0.02534936320794531	1271	3.517362514988918e-4	1.3875545851528384	CRF3D21	Clostridium
Clostridium minihomine	596	0.022029810473400666	596	2.2029810473400666e-4	1	CRF3D21	Clostridium
Clostridium puniceum	642	0.010555448411725624	642	1.0555448411725624e-4	1	CRF3D21	Clostridium
Colletotrichum chlorophyti	887	0.0016931666979880236	887	1.6931666979880236e-5	1	CRF3D21	Colletotrichum
Colletotrichum fructicola	29224	0.051195901861254126	29978	5.25167925676388e-4	1.0258007117437722	CRF3D21	Colletotrichum
Colletotrichum gloeosporioides	26808	0.04820963378751539	27362	4.920590867256028e-4	1.0206654729931364	CRF3D21	Colletotrichum
Colletotrichum higginsianum	592	0.0011672821155048131	592	1.1672821155048131e-5	1	CRF3D21	Colletotrichum
Colletotrichum musae	16677	0.033952376686726876	17465	3.5556650406768893e-4	1.047250704563171	CRF3D21	Colletotrichum
Colletotrichum sublineola	825	0.0012721934729628124	1039	1.6021927495858932e-5	1.2593939393939393	CRF3D21	Colletotrichum
Colletotrichum tanaceti	959	0.0016559472144118724	959	1.6559472144118725e-5	1	CRF3D21	Colletotrichum
Companilactobacillus alimentarius	16928	0.7047686374625665	397923	0.16566850810787856	23.50679347826087	CRF3D21	Companilactobacillus
Companilactobacillus crustorum	9261	0.41725407082911503	27204	0.012256753852537789	2.9374797538062842	CRF3D21	Companilactobacillus
Companilactobacillus furfuricola	13543	0.5121497051820791	76557	0.02895122571042194	5.6528834084028645	CRF3D21	Companilactobacillus
Companilactobacillus futsaii	16360	0.6496239646121713	73454	0.029167163017495373	4.489853300733496	CRF3D21	Companilactobacillus
Companilactobacillus insicii	1653	0.06517840666594114	7124	0.002809019776697911	4.309739866908651	CRF3D21	Companilactobacillus
Companilactobacillus kimchiensis	3764	0.1394733214659965	11024	0.004084893453350546	2.928799149840595	CRF3D21	Companilactobacillus
Companilactobacillus metriopterae	421	0.0280487715504175	421	2.80487715504175e-4	1	CRF3D21	Companilactobacillus
Companilactobacillus mindensis	19938	0.8533601322712485	175114	0.07494999809536936	8.78292707392918	CRF3D21	Companilactobacillus
Companilactobacillus nantensis	1196	0.04103767677339551	3235	0.0011100073943305557	2.7048494983277593	CRF3D21	Companilactobacillus
Companilactobacillus nodensis	2352	0.0878089647278258	4555	0.0017005520167314905	1.9366496598639455	CRF3D21	Companilactobacillus
Companilactobacillus nuruki	24504	0.9489248113400078	78990	0.030589116408646432	3.2235553379040156	CRF3D21	Companilactobacillus
Companilactobacillus paralimentarius	11646	0.46148633788836124	547456	0.21693582740426814	47.00807144083806	CRF3D21	Companilactobacillus
Companilactobacillus tucceti	707	0.03252283843877495	707	3.252283843877495e-4	1	CRF3D21	Companilactobacillus
Companilactobacillus versmoldensis	9689	0.40403644459604904	54932	0.022906935674011936	5.669522138507586	CRF3D21	Companilactobacillus
Corynebacterium doosanense	452	0.016746974336743863	618	2.289741181439758e-4	1.3672566371681416	CRF3D21	Corynebacterium
Corynebacterium provencense	26818	0.8695347674485715	29692	0.009627200505288605	1.1071668282496832	CRF3D21	Corynebacterium
Corynebacterium variabile	1023	0.021726263101860495	1463	3.107089239298329e-4	1.4301075268817205	CRF3D21	Corynebacterium
Dellaglioa algidus	684	0.04301013064641585	4079	0.002564887761794302	5.963450292397661	CRF3D21	Dellaglioa
Diaporthe ampelina	6916	0.011624337058981544	8526	1.4330407426963078e-4	1.2327935222672064	CRF3D21	Diaporthe
Diaporthe aspalathi	299	5.433412009381522e-4	779	1.415594633882343e-5	2.6053511705685617	CRF3D21	Diaporthe
Diaporthe helianthi	375	8.066633576977217e-4	375	8.066633576977217e-6	1	CRF3D21	Diaporthe
Diaporthe longicolla	3111	0.004807263798778661	4139	6.395777840933745e-5	1.3304403728704597	CRF3D21	Diaporthe
Dickeya aquatica	1848	0.04105243515581265	2141	4.756128986395827e-4	1.1585497835497836	CRF3D21	Dickeya
Dickeya chrysanthemi	1269	0.02699797227995429	1269	2.699797227995429e-4	1	CRF3D21	Dickeya
Dickeya dadantii	54103	1.095726559080791	56910	0.011525756146107947	1.051882520377798	CRF3D21	Dickeya
Dickeya dadantii subsp. dieffenbachiae	81111	1.6836629211803886	86703	0.01799738953472442	1.068942560195288	CRF3D21	Dickeya
Dickeya dianthicola	2290	0.048972853214030616	2290	4.897285321403061e-4	1	CRF3D21	Dickeya
Dickeya fangzhongdai	6862	0.13635513697412013	7023	0.001395543758334663	1.0234625473622851	CRF3D21	Dickeya
Dickeya paradisiaca	527	0.011377701475452556	527	1.1377701475452556e-4	1	CRF3D21	Dickeya
Dickeya solani	13915	0.2828348035390632	15934	0.003238727818606851	1.145095220984549	CRF3D21	Dickeya
Dickeya zeae	1053	0.023072928421334023	1053	2.3072928421334022e-4	1	CRF3D21	Dickeya
Dysgonomonas alginatilytica	1080	0.021090854126865004	1216	2.3746739461359115e-4	1.125925925925926	CRF3D21	Dysgonomonas
Dysgonomonas capnocytophagoides	1195689	27.311381392548356	1504773	0.343713367875837	1.2584986564232004	CRF3D21	Dysgonomonas
Dysgonomonas gadei	10530	0.20343552958054992	13286	0.0025668038423620003	1.2617283950617284	CRF3D21	Dysgonomonas
Dysgonomonas hofstadii	1735	0.03443032789975793	1735	3.4430327899757934e-4	1	CRF3D21	Dysgonomonas
Dysgonomonas macrotermitis	4793	0.10281987750855401	8480	0.0018191374113760445	1.7692468182766534	CRF3D21	Dysgonomonas
Dysgonomonas mossii	1446	0.036567185881930475	1446	3.6567185881930476e-4	1	CRF3D21	Dysgonomonas
Elizabethkingia anophelis	323	0.007958976037075523	323	7.958976037075522e-5	1	CRF3D21	Elizabethkingia
Elizabethkingia bruuniana	2460	0.05548636050525971	2698	6.085455310698808e-4	1.0967479674796747	CRF3D21	Elizabethkingia
Empedobacter brevis	4486	0.11828677714148902	5034	0.0013273643248556748	1.1221578243423986	CRF3D21	Empedobacter
Empedobacter falsenii	11818	0.3182444153733219	17816	0.004797632851828653	1.5075308850905398	CRF3D21	Empedobacter
Enterobacter asburiae	3389	0.070512808509142	3389	7.051280850914201e-4	1	CRF3D21	Enterobacter
Enterobacter bugandensis	8691	0.1842245220199283	8691	0.001842245220199283	1	CRF3D21	Enterobacter
Enterobacter cancerogenus	13096	0.2683640102878335	15375	0.0031506541372750764	1.1740226023213194	CRF3D21	Enterobacter
Enterobacter chengduensis	2728	0.05309324598638025	2876	5.597367135514283e-4	1.0542521994134897	CRF3D21	Enterobacter
Enterobacter chuandaensis	975	0.02103866712815073	975	2.1038667128150728e-4	1	CRF3D21	Enterobacter
Enterobacter cloacae subsp. cloacae	4197	0.07496254551871509	4640	8.287496097375221e-4	1.105551584465094	CRF3D21	Enterobacter
Enterobacter cloacae subsp. dissolvens	11271	0.22686065590928634	12032	0.002421779267057522	1.0675184100789636	CRF3D21	Enterobacter
Enterobacter hormaechei	8311	0.16995169740050178	9311	0.0019040070442739407	1.120322464204067	CRF3D21	Enterobacter
Enterobacter huaxiensis	1615	0.03235492572190551	1615	3.2354925721905504e-4	1	CRF3D21	Enterobacter
Enterobacter kobei	736	0.014936647104259014	736	1.4936647104259014e-4	1	CRF3D21	Enterobacter
Enterobacter lignolyticus	3159	0.06562043718292024	3705	7.696224114046201e-4	1.1728395061728396	CRF3D21	Enterobacter
Enterobacter ludwigii	1480	0.029882267902608034	1480	2.9882267902608034e-4	1	CRF3D21	Enterobacter
Enterobacter mori	18247	0.3678668220092701	19117	0.003854063701622852	1.0476790705321424	CRF3D21	Enterobacter
Enterobacter roggenkampii	9085	0.1854082767805776	9857	0.002011633884673807	1.0849752339020364	CRF3D21	Enterobacter
Enterobacter sichuanensis	2368	0.04835415168787232	4253	8.684552665900379e-4	1.7960304054054055	CRF3D21	Enterobacter
Enterobacter soli	4823	0.09722286896360986	5021	0.0010121418724161001	1.0410532863363051	CRF3D21	Enterobacter
Enterobacter tabaci	20213	0.4101758015149292	22852	0.00463728165844712	1.1305595408895266	CRF3D21	Enterobacter
Enterobacter xiangfangensis	29212	0.6266183224724782	32049	0.006874740044132703	1.0971176228947008	CRF3D21	Enterobacter
Enterococcus aquimarinus	746	0.029692369538653812	1894	7.538518486087174e-4	2.53887399463807	CRF3D21	Enterococcus
Enterococcus asini	895	0.03478827351434637	1184	4.602158194523587e-4	1.3229050279329608	CRF3D21	Enterococcus
Enterococcus caccae	288	0.008090826267204594	407	1.1433910731778715e-4	1.4131944444444444	CRF3D21	Enterococcus
Enterococcus canis	339	0.01187717529239223	964	3.377462236538676e-4	2.8436578171091447	CRF3D21	Enterococcus
Enterococcus casseliflavus	84332	2.4106814122661984	94676	0.02706370931410551	1.12265806574017	CRF3D21	Enterococcus
Enterococcus cecorum	563	0.023263828341871667	563	2.3263828341871668e-4	1	CRF3D21	Enterococcus
Enterococcus dispar	1101	0.03914084946663927	1101	3.914084946663927e-4	1	CRF3D21	Enterococcus
Enterococcus durans	1826	0.06051764125699051	3120	0.0010340363675893232	1.7086527929901423	CRF3D21	Enterococcus
Enterococcus faecalis	15015	0.5211008537516485	16077	0.0055795793711390295	1.0707292707292708	CRF3D21	Enterococcus
Enterococcus gallinarum	692	0.018331689132699176	692	1.8331689132699178e-4	1	CRF3D21	Enterococcus
Enterococcus gilvus	1129	0.027010131550584907	5842	0.00139763674507101	5.174490699734278	CRF3D21	Enterococcus
Enterococcus haemoperoxidus	693	0.019347171167187198	693	1.9347171167187198e-4	1	CRF3D21	Enterococcus
Enterococcus hermanniensis	287	0.010981299650205431	492	1.8825085114637882e-4	1.7142857142857142	CRF3D21	Enterococcus
Enterococcus italicus	1011709	41.879047333623646	1617931	0.6697321950436048	1.599205898138694	CRF3D21	Enterococcus
Enterococcus malodoratus	325	0.007023786214101428	325	7.023786214101429e-5	1	CRF3D21	Enterococcus
Enterococcus massiliensis	6456	0.23797929919224903	13849	0.005104980350857275	2.1451363073110286	CRF3D21	Enterococcus
Enterococcus moraviensis	721	0.020017541029712305	721	2.0017541029712305e-4	1	CRF3D21	Enterococcus
Enterococcus pernyi	666	0.020887093030986913	958	3.0044797483011205e-4	1.4384384384384385	CRF3D21	Enterococcus
Enterococcus phoeniculicola	2249	0.057504886253340604	2249	5.75048862533406e-4	1	CRF3D21	Enterococcus
Enterococcus raffinosus	1037	0.024629711174478583	1037	2.462971117447858e-4	1	CRF3D21	Enterococcus
Enterococcus ratti	703	0.028282238231390547	703	2.828223823139055e-4	1	CRF3D21	Enterococcus
Enterococcus rivorum	130	0.003415342717819393	227	5.963713822653863e-5	1.7461538461538462	CRF3D21	Enterococcus
Enterococcus saccharolyticus subsp. saccharolyticys	4258	0.16351527896290302	7904	0.0030352859674090777	1.856270549553781	CRF3D21	Enterococcus
Enterococcus silesiacus	403	0.010259305865038959	403	1.0259305865038958e-4	1	CRF3D21	Enterococcus
Enterococcus sulfureus	2146	0.0932374195740362	3102	0.0013477282177011198	1.445479962721342	CRF3D21	Enterococcus
Enterococcus termitis	458	0.011022458138123916	574	1.3814172426382374e-4	1.2532751091703056	CRF3D21	Enterococcus
Enterococcus timonensis	2416	0.11375123414909981	3345	0.0015749084363772304	1.3845198675496688	CRF3D21	Enterococcus
Enterococcus viikkiensis	623	0.024476380293017238	944	3.7087805773046987e-4	1.5152487961476726	CRF3D21	Enterococcus
Enterococcus villorum	1013	0.033096744430402746	1015	3.316208844704717e-4	1.001974333662389	CRF3D21	Enterococcus
Enterococcus wangshanyuanii	2105	0.050650223751273475	2105	5.065022375127348e-4	1	CRF3D21	Enterococcus
Eremothecium cymbalariae	820	0.008480339676903195	1065	1.1014099702319393e-4	1.298780487804878	CRF3D21	Eremothecium
Eremothecium gossypii	9210	0.10099446098565332	10704	0.0011737727582958012	1.162214983713355	CRF3D21	Eremothecium
Eremothecium sinecaudum	9605	0.10764892396466785	12160	0.0013628432227072993	1.2660072878709006	CRF3D21	Eremothecium
Erwinia aphidicola	616	0.012450486074252597	616	1.2450486074252597e-4	1	CRF3D21	Erwinia
Erwinia billingiae	829	0.015431099118659008	829	1.5431099118659008e-4	1	CRF3D21	Erwinia
Erwinia dacicola	597	0.02212713279430106	597	2.212713279430106e-4	1	CRF3D21	Erwinia
Erwinia iniecta	921	0.019253551715855206	921	1.9253551715855207e-4	1	CRF3D21	Erwinia
Erwinia mediterraneensis	598	0.013985304204922592	598	1.3985304204922592e-4	1	CRF3D21	Erwinia
Erwinia oleae	2362	0.04978492574837577	3192	6.727920532972712e-4	1.3513971210838274	CRF3D21	Erwinia
Erwinia psidii	618	0.013724129017472282	618	1.3724129017472281e-4	1	CRF3D21	Erwinia
Erwinia tasmaniensis	679	0.016691806805733917	679	1.6691806805733917e-4	1	CRF3D21	Erwinia
Erwinia teleogrylli	7458	0.13674377465623372	9519	0.0017453258124868446	1.2763475462590508	CRF3D21	Erwinia
Erwinia tracheiphila	686	0.013676339653290836	686	1.3676339653290835e-4	1	CRF3D21	Erwinia
Erwinia typographi	695	0.012087971911379686	875	1.5218669672600324e-4	1.2589928057553956	CRF3D21	Erwinia
Escherichia albertii	616	0.012977737702224122	616	1.2977737702224123e-4	1	CRF3D21	Escherichia
Escherichia coli	1141	0.022647278267564592	1141	2.2647278267564592e-4	1	CRF3D21	Escherichia
Escherichia fergusonii	3593	0.07737096351505783	3794	8.169925844033661e-4	1.0559421096576678	CRF3D21	Escherichia
Escherichia marmotae	577	0.011784430296320215	577	1.1784430296320215e-4	1	CRF3D21	Escherichia
Flavobacterium akiainvivens	2759	0.06086447407491073	2766	6.101889644479996e-4	1.002537151141718	CRF3D21	Flavobacterium
Flavobacterium anhuiense	2336	0.043744556508660055	3113	5.829486490216557e-4	1.3326198630136987	CRF3D21	Flavobacterium
Flavobacterium defluvii	443	0.009093478703093405	443	9.093478703093404e-5	1	CRF3D21	Flavobacterium
Flavobacterium haoranii	457	0.016052937459230983	457	1.6052937459230983e-4	1	CRF3D21	Flavobacterium
Flavobacterium lindanitolerans	416	0.011174543959071083	416	1.1174543959071083e-4	1	CRF3D21	Flavobacterium
Flavobacterium marinum	28045	0.9418377809099607	31139	0.010457438637816105	1.110322695667677	CRF3D21	Flavobacterium
Flavobacterium sasangense	254	0.00804119370570814	494	1.5639172010314256e-4	1.9448818897637796	CRF3D21	Flavobacterium
Flavobacterium ummariense	18959	0.5426334623873067	20201	0.005781812634466999	1.0655097842713224	CRF3D21	Flavobacterium
Fluviicola riflensis	1027	0.022564272473586947	1503	3.302249418481128e-4	1.4634858812074	CRF3D21	Fluviicola
Fluviicola taffensis	945	0.02039461090211731	1775	3.830733793783938e-4	1.8783068783068784	CRF3D21	Fluviicola
Frateuria aurantia	652880	18.118152063934144	789197	0.21901101664012734	1.208793346403627	CRF3D21	Frateuria
Fructilactobacillus fructivorans	3815	0.13799065352952242	11309	0.004090527656003588	2.96435124508519	CRF3D21	Fructilactobacillus
Fructilactobacillus lindneri	18721	1.3029159538825794	90479	0.06297021130887341	4.833021740291651	CRF3D21	Fructilactobacillus
Fructilactobacillus sanfranciscensis	6754	0.5483237724415752	197544	0.1603761790097698	29.24844536570921	CRF3D21	Fructilactobacillus
Fructobacillus durionis	261	0.01966261661965719	261	1.9662616619657192e-4	1	CRF3D21	Fructobacillus
Fructobacillus ficulneus	1073	0.06950962996648898	1853	0.0012003853152647165	1.7269338303821062	CRF3D21	Fructobacillus
Fructobacillus fructosus	949	0.06391187838290152	949	6.391187838290152e-4	1	CRF3D21	Fructobacillus
Fructobacillus pseudoficulneus	105589	7.46970069979145	115342	0.0815965884813139	1.092367576167972	CRF3D21	Fructobacillus
Fructobacillus tropaeoli	12234	0.7260008474163889	12518	0.007428542265782536	1.0232139937878044	CRF3D21	Fructobacillus
Furfurilactobacillus rossiae	22527	0.7870260706971401	119799	0.04185419107890385	5.318018377946464	CRF3D21	Furfurilactobacillus
Furfurilactobacillus siliginis	16612	0.8023388186222589	70698	0.03414624957798968	4.255839152419937	CRF3D21	Furfurilactobacillus
Fusarium ambrosium	3201	0.006527013721369226	3201	6.527013721369226e-5	1	CRF3D21	Fusarium
Fusarium azukicola	1450	0.0028260710551054427	9630	1.8769009834941662e-4	6.641379310344828	CRF3D21	Fusarium
Fusarium brasiliense	817	0.0016544228240203808	5368	1.0870185702988254e-4	6.5703794369645045	CRF3D21	Fusarium
Fusarium burgessii	875	0.0017738072605762596	875	1.7738072605762597e-5	1	CRF3D21	Fusarium
Fusarium euwallaceae	1522	0.0031868305588155545	1522	3.186830558815554e-5	1	CRF3D21	Fusarium
Fusarium graminearum	578	0.0015853839232086106	578	1.5853839232086107e-5	1	CRF3D21	Fusarium
Fusarium incarnatum	606	0.0015837010298603955	606	1.5837010298603954e-5	1	CRF3D21	Fusarium
Fusarium kuroshium	4416	0.009468908316351768	4534	9.721927152703558e-5	1.0267210144927537	CRF3D21	Fusarium
Fusarium metavorans	126906	0.27035231696319867	132691	0.0028267630600731087	1.0455849211227208	CRF3D21	Fusarium
Fusarium neocosmosporiellum	5053	0.009350908872071276	5502	1.0181812906023385e-4	1.0888581040965764	CRF3D21	Fusarium
Fusarium oxysporum	564	9.187622890564954e-4	564	9.187622890564954e-6	1	CRF3D21	Fusarium
Fusarium pininemorale	6866	0.014370484957821497	83743	0.0017527345205692478	12.196766676376347	CRF3D21	Fusarium
Fusarium poae	444	9.553147029323063e-4	545	1.172627281752493e-5	1.2274774774774775	CRF3D21	Fusarium
Fusarium sambucinum	1032	0.002731297927066617	9096	2.4073532892052277e-4	8.813953488372093	CRF3D21	Fusarium
Fusarium tucumaniae	505	0.0010437416629842909	505	1.043741662984291e-5	1	CRF3D21	Fusarium
Fusarium venenatum	1364	0.0035281775416186566	1364	3.5281775416186565e-5	1	CRF3D21	Fusarium
Fusarium virguliforme	815	0.001615499118363656	815	1.615499118363656e-5	1	CRF3D21	Fusarium
Gluconacetobacter diazotrophicus	2511	0.06278141940013367	2713	6.783193581543713e-4	1.0804460374352847	CRF3D21	Gluconacetobacter
Gluconacetobacter entanii	21648	0.6006519270915994	22218	0.006164673187417385	1.026330376940133	CRF3D21	Gluconacetobacter
Gluconacetobacter liquefaciens	27073	0.6481532910185054	28241	0.006761163185333583	1.0431426144128837	CRF3D21	Gluconacetobacter
Gluconobacter albidus	23399	0.715523518030893	27246	0.008331618347907906	1.1644087354160435	CRF3D21	Gluconobacter
Gluconobacter cerinus	47627	1.327546726985627	58482	0.016301171118813577	1.2279169378713755	CRF3D21	Gluconobacter
Gluconobacter frateurii	60654	1.832790432044673	73465	0.022199022173337603	1.2112144293863554	CRF3D21	Gluconobacter
Gluconobacter japonicus	1269595	40.43471309585384	1961512	0.6247124079259484	1.5449903315624274	CRF3D21	Gluconobacter
Gluconobacter kondonii	145255	4.438787032037314	170449	0.05208679982263798	1.1734466971877044	CRF3D21	Gluconobacter
Gluconobacter morbifer	3441	0.11918695171317822	7344	0.0025437633635035767	2.1342632955536183	CRF3D21	Gluconobacter
Gluconobacter oxydans	197806	6.768651895165044	217478	0.0744180094060192	1.0994509772201047	CRF3D21	Gluconobacter
Gluconobacter roseus	24297	0.8432909483925515	26559	0.009217995760117618	1.0930979133226324	CRF3D21	Gluconobacter
Gluconobacter sphaericus	143519	4.686057738301834	154625	0.050486812044741196	1.077383482326382	CRF3D21	Gluconobacter
Gluconobacter thailandicus	32514	0.9475684061097382	37122	0.010818611789261766	1.1417235652334379	CRF3D21	Gluconobacter
Halomonas desiderata	541	0.011455452265913869	4395	9.306231554286774e-4	8.123844731977819	CRF3D21	Halomonas
